article_id,title,date,content,summary,source_url,source_name,collected_at,has_null
3cc594221d941f3d9c0d13b9583cfcf1,"독파모 2차 평가, SK텔레콤·LG AI연구원 2개 항목씩 1위",2026-08-20,"지난해 12월 서울 삼성동 코엑스에서 '독자 AI 파운데이션 모델' 프로젝트 1차 발표회에서 배경훈 부총리 겸 과학기술부 장관이 환영사를 하고 있다. 전자신문DB 국가대표 인공지능(AI) 모델을 가리는 '독자 AI 파운데이션 모델'(독파모) 2차 단계평가 결과, LG AI연구원과 SK텔레콤이 각 2개 평가항목에서 1위에 오른 것으로 나타났다. 3차 단계평가 진출에 실패한 모티프테크놀로지스는 1개 평가항목에서 1위를 기록했다. 과학기술정보통신부는 20일 독파모 2차 단계평가 벤치마크·전문가·사용자 등 5개 평가 항목별 1위 기업과 점수, 평균 점수를 공개했다. 최근 2차 평가 관련 투명성 문제가 지속 제기되는 상황이 AI 생태계 발전에 도움되지 않는다고 판단해 1차 단계평가 발표 시와 동일한 수준에서 평가 정보를 제공한 것이다. 앞서 글로벌 벤치마크 평가에서 한국 모델 중 유일하게 40점대를 기록한 모티프가 2차 단계평가에서 탈락하자 일각에서 평가결과의 공정성과 공신력에 대한 문제제기가 지속됐다. 40점 만점의 벤치마크 평가는 아티피셜 애널리시스(AA)의 AI 인덱스 평가와 한국지능정보사회진흥원(NIA) 한국 특화 벤치마크로 각각 진행됐다. 2차 단계평가에 처음 도입된 AA의 AI 인덱스(AAII) 평가에서는 모티프가 1위를 차지했다. AAII 테스트 결과를 25점 만점으로 스케일링해 최종 점수를 도출, 11.9점을 받았다. 4개팀 평균 점수는 9.48점이다. 수학·지식·장문이해·안전성·신뢰성·한국어·지시이행 등 7개 항목에 대한 NIA 벤치마크에서는 SK텔레콤(13.4점)이 1위였다. NIA에서 평가 결과를 도출하고 15점 만점 스케일링해 최종 점수에 반영, 4팀 평균 점수는 13.05점으로 기업 간 편차가 가장 작았다. 35점 배점의 전문가 평가는 산업계 3명, 학계 5명, 연구계 2명 등 10명의 외부 전문가로 평가위원회를 구성해 진행했다. 닷새 간 서면평가와 Q&A를 병행한 결과, 1위는 LG AI연구원(29.5점)이었다. 평균 점수는 28.75점이었다. 전문가 평가위원회는 모티프와 기존 정예팀 간 공정 경쟁 지원을 위해 4개 컨소시엄 동의를 받아 모티프팀의 국내 AI생태계 파급효과 평가는 새로운 독자 AI 모델 기반이 아닌 기존 AI 모델의 현장확산 실적과계획까지 폭넓게 종합 고려했다. 공정성을 위해 위원별 평가점수 최고·최저점은 제외했다. 또 15점 만점 AI 전문 사용자 평가는 AI 스타트업 대표 49명이 참가해 컨소시엄별 AI 사용 웹사이트를 기반으로 AI 사용성을 검증, SK텔레콤이 11.6점으로 최고점을 확보했다. 평균 점수는 10.53점이었다. 역시 2차 평가에서 처음 도입된 국민 평가는 신청자 1400여명 중 총 185명이 참여, 절대평가를 진행해 10점 만점으로 환산했으며 LG AI연구원이 7.6점으로 1위였으며 평균 점수는 7.03점으로 나타났다. 2차 평가 대상 4개 컨소시엄 중 업스테이지는 유일하게 평가항목별 1위 기록이 없다. 과기정통부는 “독파모 프로젝트는 단순 순위 경쟁이나 탈락 팀 선정을 목적으로 하는 것이 아니”라며 “다양한 기업들이 이번 프로젝트 결과에 머무르지 않고 각자 AI 모델과 기술을 지속 발전시켜 국내 AI 생태계에서 가치를 인정받고 실제 현장에 활용·확산될 수 있도록 정책 지원을 확대하겠다”고 밝혔다. 박종진 기자","지난해 12월 서울 삼성동 코엑스에서 '독자 AI 파운데이션 모델' 프로젝트 1차 발표회에서 배경훈 부총리 겸 과학기술부 장관이 환영사를 하고 있다. 전자신문DB 국가대표 인공지능(AI) 모델을 가리는 '독자 AI 파운데이션 모델'(독파모) 2차 단계평가 결과, LG...",https://www.etnews.com/20260820000331,ETNews,2026-08-20 15:58:58,False
462c3780c127e553fd3905182c3ff23e,"“AI가 인사이트 찾고 행동까지”…세일즈포스, '에이전틱 분석' 전략 공개",2026-08-20,"20일 매튜 밀러 세일즈포스 글로벌 태블로 제품 관리 부문 부사장은 서울 삼성동 그랜드 인터컨티넨탈 서울 파르나스에서 열린 연례 AI·데이터 컨퍼런스 '데이터팸 서울 2026' 기조 연설에서 발표하고 있다. 〈사진=강성전 기자〉 “이제는 에이전틱 분석의 시대입니다. 단순히 분석을 통해 인사이트를 도출하는 것을 넘어 '태블로(Tableau)'는 조직 내 의사결정과 후속 업무 실행까지 지원하며 데이터를 실제 비즈니스 성과로 연결하는 엔진 역할을 수행하겠습니다” 매튜 밀러 세일즈포스 글로벌 태블로 제품 관리 부문 부사장은 20일 서울 삼성동 그랜드 인터컨티넨탈 서울 파르나스에서 열린 '데이터팸 서울 2026' 기조연설에서 지능형 데이터 분석 플랫폼 '태블로'의 발전 방향을 제시하며 이같이 말했다. 세일즈포스는 태블로를 단순한 데이터 시각화·대시보드 도구에서 에이전틱 분석을 기반으로 한 플랫폼으로 발전시킨다는 계획이다. 큰 틀에서 기업의 데이터를 맥락과 함께 축적하는 '지식 엔진', 이를 바탕으로 인사이트를 찾고 업무 실행까지 연결하는 '의사결정 엔진'으로 구성된다. 또 '시맨틱 레이어'를 통해 AI 에이전트가 해당 기업의 산업과 비즈니스 특성에 따라 각 데이터가 의미하는 바와 맥락을 이해할 수 있도록 돕는다. 20일 '데이터팸 서울 2026'에서 김영균 세일즈포스 코리아 태블로 사업총괄이 발표를 하고 있다. 〈사진=강성전 기자〉 하반기 중 자체 분석 환경을 모델 컨텍스트 프로토콜(MCP) 클라이언트이자 AI 에이전트 실행환경으로 재설계한 차세대 '태블로 에이전트'를 선보일 계획이다. 사용자는 태블로 안에서 외부 데이터와 업무 도구를 연결하고, 자연어로 데이터 분석과 시각화 생성부터 후속 업무까지 수행할 수 있다. 또 AI 기능을 사용할 때마다 토큰 비용이 늘어날 수 있다는 기업 고객의 우려를 줄이기 위해 '태블로 클라우드 플러스'에서 태블로 에이전트 기능을 별도의 토큰 종량 과금 없이 제공할 계획이다. 김영균 세일즈포스 코리아 태블로 사업총괄은 “신뢰할 수 있는 데이터와 명확한 비즈니스 맥락을 바탕으로, 인사이트를 얼마나 빠르고 정확하게 실행으로 연결하느냐가 데이터 역량의 새로운 기준이 될 것”이라며 “에이전틱 분석의 역할은 단순히 과거의 현황을 보여주는 데서 나아가 다음 행동을 제안하고 실제 업무의 실행까지 지원하는 방향으로 확장되고 있다”고 말했다. 이어 “세일즈포스와 태블로는 기업의 데이터에 신뢰와 맥락을 더해 국내 기업의 AI 전환이 실질적인 비즈니스 성과로 이어질 수 있도록 필요한 지원을 아끼지 않을 것”이라고 덧붙였다. '데이터팸 서울'은 데이터 전문가와 비즈니스 리더, 파트너 등이 모여 최신 데이터 분석 트렌드와 실제 활용 사례를 공유하는 태블로의 대표 연례 컨퍼런스다. 올해는 '에이전틱 분석을 넘어, 행동으로'를 주제로 1000여 명의 산업계 리더와 데이터 전문가가 참석했다. 이날 행사에서는 올리브영, LG CNS, 토스뱅크, 크래프톤, 바로팜 등 국내 주요 기업들의 태블로 도입 사례도 공유됐다. 데이터 분석부터 AI 활용, 거버넌스 구축에 이르기까지 현업과 경영진의 다양한 데이터 과제 해결 경험 등이다. 강성전 기자",20일 매튜 밀러 세일즈포스 글로벌 태블로 제품 관리 부문 부사장은 서울 삼성동 그랜드 인터컨티넨탈 서울 파르나스에서 열린 연례 AI·데이터 컨퍼런스 '데이터팸 서울 2026' 기조 연설에서 발표하고 있다. 〈사진=강성전 기자〉 “이제는 에이전틱 분석의 시대입니다. 단...,https://www.etnews.com/20260820000320,ETNews,2026-08-20 15:59:00,False
7c4a88b06d4c717cd2c5bfc7620a2c6c,"이스트소프트, 국민 AI 비서 '알비서'로 모두의 AI 사업 도전",2026-08-20,"이스트소프트 홈페이지 메인화면. 이스트소프트가 대국민 인공지능(AI) 비서 '알비서(가칭)'를 중심으로 '모두의 AI' 프로젝트에 도전장을 냈다. 알비서는 복잡한 AI를 누구나 쉽게 사용할 수 있게 이스트소프트가 올해 상반기부터 준비해온 설치형 AI 에이전트 서비스다. 범용 AI부터 특화 서비스까지 하나로 연결, 웹·모바일·PC 등 다양한 환경에서 질문·검색·글쓰기 등 범용 AI 챗봇 기능을 제공한다. 공공 서비스, 문서, 여행, 교육 등 분야별 특화 AI 에이전트를 하나의 대화 흐름 안에서 연결할 예정이다. '일하는 에이전트' 제공이 목표다. 국내 기업들이 함께 성장하는 통합 AI 서비스 생태계 구축을 지향한다. 이스트소프트가 서비스 플랫폼 총괄을 맡고 인프라·AI 모델·신뢰성·안정성·검색·공공·문서 영역 전문성을 갖춘 기업들이 참여해 대국민 AI 서비스의 완성도를 극대화할 계획이다. <본지 8월 10일자 3면·19일자 8면 참조> 이스트소프트 컨소시엄에는 인프라·서비스 기업이 함께한다. 이스트소프트의 알약·알툴즈·포털 줌 등 서비스 운영 경험과 AI 휴먼·더빙 등 AI 기술력을 바탕으로 인프라 구축·모델 서빙은 메가존이 맡는다. 슈어소프트테크가 AI 안전성과 품질 검증, 비드래프트가 AI 모델 성능 최적화와 경량화를 담당한다. 포털 줌을 운영하는 이스트에이드가 AI 검색 및 확산 채널을 지원하고 와이즈넛이 공공 영역 에이전트를 개발한다. 폴라리스오피스는 문서 기반 에이전트를 구축하고 한국생산성본부가 대국민 AI 활용과 스타트업 생태계 확산을 책임질 예정이다. 이스트소프트는 국민 일상과 맞닿은 특화 서비스 확대와 지역 확산을 위한 2차 협력 생태계도 구축했다. 실질적 AI 효용을 위한 전략이다. 마이리얼트립과 자회사 AICX, 포잉, 이큐포올, 포텐셜랩스, 컴투스홀딩스, 라온시큐어 등 테크 기반 트래블·푸드·HR 스타트업과 보안·인증 기술기업이 컨소시엄 외부에서 함께한다. 정상원 이스트소프트 대표는 “AI 기술력과 국민 소프트웨어 운영 경험을 바탕으로 각 참여사 영역별 전문성이 완벽한 시너지를 낼 수 있게 컨소시엄을 운영하겠다”며 “상반기부터 준비해온 알비서에 기반해 국민 누구나 혜택을 누릴 수 있는 AI 서비스를 선보이겠다”고 말했다. 국민 누구나 무료 사용할 수 있는 인공지능(AI) 챗봇·에이전트를 개발하는 모두의 AI 프로젝트에는 이스트소프트뿐 아니라 SK텔레콤·KT·카카오 컨소시엄과 제논·엠케이디가 참여한다. 6파전 경쟁이다. 박종진 기자",이스트소프트 홈페이지 메인화면. 이스트소프트가 대국민 인공지능(AI) 비서 '알비서(가칭)'를 중심으로 '모두의 AI' 프로젝트에 도전장을 냈다. 알비서는 복잡한 AI를 누구나 쉽게 사용할 수 있게 이스트소프트가 올해 상반기부터 준비해온 설치형 AI 에이전트 서비스다....,https://www.etnews.com/20260820000308,ETNews,2026-08-20 15:59:02,False
525e3cb3389104cdb93aecabe66b8676,"씨엔티테크, 변화적응형 기업용 AI 운영 솔루션 개발사 '인트'에 투자",2026-08-20,"투자 전문 액셀러레이터 씨엔티테크(대표 전화성)는 인공지능(AI) 평가 및 운영 솔루션을 개발하는 인트(대표 박현규)에 투자했다고 20일 밝혔다. 이번 투자는 씨엔티테크 제22호 투자조합을 통해 진행됐으며, 구체적인 투자 금액은 비공개다. 인트는 서강대 교수 창업 기업으로, 지난 4년간 20건 이상 기업용 AI를 기획, 개발, 납품하며 학계에서는 흔치 않게 현장 중심적 AI 구축 경험을 축적했다. 이 과정에서 발견한 현장 문제를 해결하기 위해 AI 평가 자동화 솔루션 Turing을 개발하고 있다. 최근 기업과 공공기관 등이 자체 AI를 개발해 업무에 도입하고 있으나, 개발 단계에서 도메인마다 업무 요건이 달라 AI를 어떤 기준으로 평가해야 하는지 정하기 어렵고, AI가 어느 수준에 도달해야 실무에 투입할 수 있는지 판단하기 어렵다. 운영 단계에서는 업무 프로세스 변경, 대내외 환경 변화, 외부 API 오류, 사용자 질의 패턴 변화 등으로 응답 품질과 업무 정확도가 서서히 떨어지는 성능열화(Performance Degradation)가 공통으로 나타나지만, 서서히 진행되는 품질 저하를 사람이 일일이 지켜보며 잡아내는 것은 사실상 불가능하다. 인트는 이 두 가지 문제를 해결하기 위해 Turing을 개발하고 있다. Turing은 개발 단계에서 업무별 평가 기준과 지표를 자동으로 구성해 AI가 실제 현장 문제를 풀 수 있는 수준으로 개발되도록 지원하고, 운영 단계에서는 평가, 감지, 진단, 복구가 연결된 운영관리 구조를 통해 사람 대신 AI 상태를 지켜보다가, 성능 저하가 발생하면 원인을 파악하고 대응 방안을 마련해 적용한다. 인트는 기업용 AI 구축 경험을 기반으로 Turing의 기술 고도화를 추진하고 있다. 고객사별 AI 구축 과정에서 확인되는 업무별 평가 기준, 오류 유형, 열화 패턴, 복구 시나리오를 제품에 반영해 기업용 AI 운영관리 플랫폼으로 확장한다는 전략이다. 씨엔티테크 관계자는 “AI 도입이 늘어날수록 기업에는 AI를 안정적으로 운영하고 성능을 유지하는 기술이 필요해질 것”이라며 “인트는 기업용 AI 운영 문제를 평가와 진단, 복구 관점에서 해결하고자 하는 기업으로, 향후 AI 운영관리 시장에서 성장 가능성이 높다”고 말했다. 김현민 기자","투자 전문 액셀러레이터 씨엔티테크(대표 전화성)는 인공지능(AI) 평가 및 운영 솔루션을 개발하는 인트(대표 박현규)에 투자했다고 20일 밝혔다. 이번 투자는 씨엔티테크 제22호 투자조합을 통해 진행됐으며, 구체적인 투자 금액은 비공개다. 인트는 서강대 교수 창업 기업...",https://www.etnews.com/20260820000286,ETNews,2026-08-20 15:59:03,False
f7a43335ce53068a73012e1289a108f7,"교원그룹 빨간펜,  '도요새중국어' 영상 콘텐츠·앱 개편",2026-08-20,"교원그룹 빨간펜 홈페이지 '도요새중국어' 탭. 빨간펜 스마트 외국어 학습지 '도요새중국어'의 영상 학습 콘텐츠와 앱 기능이 개편됐다. 교원그룹 교육사업부문은 도요새중국어 회원의 학습 효율과 편의성을 높이고, 말하기 학습을 강화하는 데 초점을 맞춰 기능 개편에 나섰다. 기초 회화부터 실전 회화까지 대비 가능한 체계적 커리큘럼에서 나아가 영상회의 수업에 활용되는 학습 콘텐츠를 말하기 중심으로 전환했다. 문장 따라 읽기, 발음 듣고 알맞은 병음 고르기 등 활동형 콘텐츠와 실생활 회화 콘텐츠를 적용해 학습자가 실제 상황에서 자연스럽게 말할 수 있도록 구성한 것이다. 또 생성형 인공지능(AI) 기반 제작한 2D·3D 이미지로 시각적 재미와 말하기 몰입도를 높였다. 종이책으로만 제공하던 워크북을 도요새중국어 앱에서 이용할 수 있게 했다. 앱에서 중국어 단어를 클릭하면 음원이 바로 재생되며 듣기·말하기를 연계한 학습이 가능하다. 기존 학습 영상을 저장해 다시 볼 수 있는 기능도 추가했다. 교원그룹 관계자는 “앱 안에서 중국어 듣기와 말하기를 보다 편리하게 이어갈 수 있게 개선한 것”이라며 “도요새중국어 회원들이 놀이처럼 자연스럽게 중국어를 익히고 꾸준히 학습할 수 있게 디지털 환경을 지속 고도화하겠다”고 말했다. 한편 교원그룹 구몬학습이 '제2회 구몬학습 창작 문학 공모전 with 현대자동차그룹'을 개최한다. 지난해 월트디즈니컴퍼니 코리아와 첫 공모전에 이어 올해는 현대차그룹과 수소 에너지를 주제로 창의적인 아이디어를 자유롭게 표현할 수 있게 지원한다. 공모전 홈페이지에서 10월까지 누구나 참여할 수 있다. 박종진 기자","교원그룹 빨간펜 홈페이지 '도요새중국어' 탭. 빨간펜 스마트 외국어 학습지 '도요새중국어'의 영상 학습 콘텐츠와 앱 기능이 개편됐다. 교원그룹 교육사업부문은 도요새중국어 회원의 학습 효율과 편의성을 높이고, 말하기 학습을 강화하는 데 초점을 맞춰 기능 개편에 나섰다....",https://www.etnews.com/20260820000263,ETNews,2026-08-20 15:59:05,False
914008b3b63f4c88e34215a0e3d2f0c6,"'CES 2027 미리 본다'…KEA, CES 연계 행사 10월 개최",2026-08-20,"서울 마포구 상암동에 위치한 한국전자정보통신산업진흥회(KEA) 전자회관 전경 한국전자정보통신산업진흥회(KEA)가 10월 13일부터 16일까지 'CES 아시아 언베일드 서울' 행사를 개최한다. KEA는 서울 강남구 코엑스에서 열리는 '제57회 한국전자전(KES 2026)' 기간 CES를 주최하는 미국 소비자기술협회(CTA)와 CES 아시아 언베일드 서울을 공동 개최한다고 20일 밝혔다. 행사는 내년 1월 'CES 2027'을 앞두고 글로벌 기술 트렌드와 미래 산업 변화를 국내에 소개하고, 산업 관계자 간 교류를 확대하기 위해 마련됐다. 네덜란드 암스테르담과 이탈리아 밀라노 등에 이어 서울에서 열리는 CES 공식 연계 행사다. CTA 경영진이 방한, KES 2026 주요 프로그램과 연계한 행사가 열린다. 킨지 파브리치오 CTA 회장은 취임 후 처음으로 한국을 찾아 오프닝 기조연설 연사로 나서 글로벌 기술 산업 변화와 미래 협력 비전을 제시할 예정이다. KES 2026 개막식과 KEA 창립 50주년 기념 행사에도 참석한다. 브라이언 코미스키 CTA 혁신·트렌드 담당 부사장은 CES 2027에서 주목해야 하는 주요 기술을 발표한다. 인공지능(AI)·모빌리티·디지털 헬스 등 주요 분야를 중심으로 기술 흐름을 조망할 계획이다. CTA가 주관하는 미디어 행사는 국내외 언론을 대상으로 CES 2027 주요 방향성을 소개한다. 네트워킹 프로그램 'KES 비즈 커넥트'에서는 CTA 경영진과 국내외 기업 관계자 간 교류가 이뤄질 예정이다. 미국 네바다주 라스베이거스 LVCC 센트럴홀에서 개막한 세계 최대 가전·정보기술(IT) 전시회 'CES 2026'에 참관객이 입장하고 있다. 라스베이거스=이동근기자 KEA는 CTA와 CES 아시아 언베일드 서울 공동 개최를 통해 협력 관계를 강화할 방침이다. 한국은 AI·모빌리티·반도체 기술 등을 앞세워 CES에서 높은 위상을 보여왔다. 박재영 KEA 부회장은 “CTA와 협력을 계기로 우리 기업의 글로벌 기술·사업 네트워크를 확대하고, 국내 혁신 기업이 세계 시장에서 새로운 기회를 창출할 수 있도록 적극 지원하겠다”고 말했다. 파브리치오 CTA 회장은 “한국의 혁신은 글로벌 기술 산업을 이끄는 핵심 동력”이라며 “이번 행사가 한국 혁신 역량을 글로벌 시장과 연결하고, CES 2027로 이어지는 새로운 모멘텀을 만들어가는 계기가 되길 바란다”고 전했다. 이호길 기자",서울 마포구 상암동에 위치한 한국전자정보통신산업진흥회(KEA) 전자회관 전경 한국전자정보통신산업진흥회(KEA)가 10월 13일부터 16일까지 'CES 아시아 언베일드 서울' 행사를 개최한다. KEA는 서울 강남구 코엑스에서 열리는 '제57회 한국전자전(KES 2026)...,https://www.etnews.com/20260820000254,ETNews,2026-08-20 15:59:06,False
4e76db86a355933ebedb3c649baad0ca,"오픈AI '챗GPT 워크', 업무 넘어 연구보고서 작성도 지원",2026-08-20,"심대열 오픈AI 코리아 엔지니어가 20일 오픈AI 서울오피스에서 열린 '챗GPT 워크 미디어 데모 세션'에서 '챗GPT 워크' 주요 기능을 시연하고 있다. ⓒ오픈AI 오픈AI가 인공지능(AI) 에이전트의 활용 범위를 업무 자동화에서 연구보고서와 자료집 초안 작성 등 지식 업무로 넓히고 있다. 오픈AI는 20일 서울 삼성동 한국오피스에서 '챗GPT 워크 미디어 데모 세션'을 열고 기업은 물론 대학 내 연구에도 업무용 AI 에이전트 도구인 '챗GPT 워크'를 활용한 사례를 공유했다. 챗GPT 워크는 오픈AI 코딩 에이전트 '코덱스' 기술이 내장된 에이전트 특화 AI다. 업무 수행 흐름 전반에서 정보를 모아 스프레드시트, 슬라이드, 문서 등 완성된 자료 작성을 지원한다. 복잡한 프로젝트에서 결과물을 만들어내고, 개발자가 아니어도 자연어로 웹·앱 기반 에이전트 서비스 개발도 가능하다. 어도비 포토샵, 구글 드라이브·지메일과 세일즈포스·데이터브릭스의 업무용 솔루션 등 1400개 이상 서비스·솔루션을 플러그인으로 제공한다. 기업 자체 데이터가 결합된 사내 서비스·솔루션을 플러그인으로 연결, 필요한 정보와 맥락을 가져와 엑셀·프레젠테이션 등 결과물을 만들어냈다. 예약 작업 기능으로 정기적으로 프로젝트 정보를 활용하고 내용을 업데이트하는 등 업무 연속성을 가져갈 수 있다. 사이트, 내장 브라우저, 컴퓨터 사용 등을 활용하면 조사와 분석, 반복 업무, 결과물 제작 등도 하나의 흐름으로 이어갈 수 있다. 고길곤 서울대 정보화본부장(행정대학원 교수) 20일 오픈AI 서울오피스에서 열린 '챗GPT 워크 미디어 데모 세션'에서 '코덱스' 연구 활용사례를 소개하고 있다. ⓒ오픈AI 코덱스 비즈니스는 올해 초부터 본격 성장, 세계 주간 활성 사용자(WAU)가 4월 기준 300만명을 넘어섰다. 지난달 챗GPT 워크 출시 이후 두 서비스 합산 WAU가 1000만명을 돌파하며 이용자 확대를 견인했다. 국내에서 삼성전자·삼성디스플레이 등 기업과 서울대 등 대학에서 챗GPT 워크를 활용하고 있다. 심대열 오픈AI 코리아 엔지니어는 “기업 내 챗GPT 워크·코덱스 플러그인 연결로 발생할 수 있는 보안 이슈는 'AI의 데이터 접근 범위를 제한'하는 등 프롬프트를 통해 제어할 수 있다”며 “오픈AI도 보안성 강화를 위해 통제 방안을 고도화하고 있고 워크·코덱스를 업무에 활용하는 방식도 제안한다”고 말했다. 대학에서 코덱스를 활용해 연구 워크플로우를 만들어낸 사례도 공유됐다. 고길곤 서울대 정보화본부장(행정대학원 교수)은 국가별 통계, 법령, 정책문서, 학술자료를 수집·구조화하고 데이터 분석과 보고서 초안까지 이어지는 워크플로우를 구축한 사례를 소개했다. 고 본부장은 “AI가 보고서 초안 작업에 참여하고 데이터 해석의 오류를 최소화하는 등 연구자와 에이전트 간 역할 분담을 통해 효율화를 이뤄냈다”면서 “연구자는 출처와 사실관계를 검증하고 해석에 집중하는 방식으로 연구 효율성과 신뢰성을 높이고 있다”고 설명했다. 박종진 기자",심대열 오픈AI 코리아 엔지니어가 20일 오픈AI 서울오피스에서 열린 '챗GPT 워크 미디어 데모 세션'에서 '챗GPT 워크' 주요 기능을 시연하고 있다. ⓒ오픈AI 오픈AI가 인공지능(AI) 에이전트의 활용 범위를 업무 자동화에서 연구보고서와 자료집 초안 작성 등 지...,https://www.etnews.com/20260820000250,ETNews,2026-08-20 15:59:07,False
2c92755414ba32573f865579408dcdf8,"플랜티엠, 네이버 AI 검색에 '모아진' 잡지 공급",2026-08-20,"플랜티엠은 네이버 인공지능(AI) 검색 및 지식백과 서비스에 '모아진' 잡지 콘텐츠를 제공한다고 20일 밝혔다. 모아진은 패션, 시사, 경영, 스포츠 등 2400여종의 잡지를 모바일과 PC로 제공하는 서비스다. 네이버는 양질의 콘텐츠를 바탕으로 AI 검색과 지식백과 서비스를 향상시키기 위해 플랜티엠과 협력을 맺었다. 플랜티엠 관계자는 “'모아진'의 잡지 콘텐츠는 전문 에디터가 다양한 테마를 심층 취재해 직접 작성하는 과정을 거치기 때문에 정제된 정보로 높은 가치를 지닌다”며 “데이터로서의 가치를 인정 받은 첫 사례”라고 말했다. 기간, 금액 등 양사 간 구체적인 콘텐츠 계약 관계는 공개되지 않았다. 플랜티엠과 네이버는 AI 시대에 필요한 양질의 콘텐츠 데이터를 지속적으로 생산하는 생태계를 함께 구축한다는 구상이다. 매월 새롭게 발행되는 잡지 콘텐츠를 데이터로 축적하고, 이를 다시 AI 검색 및 활용을 위한 데이터로 삼는 선순환 구조를 만들겠다는 계획이다. 윤건일 기자","플랜티엠은 네이버 인공지능(AI) 검색 및 지식백과 서비스에 '모아진' 잡지 콘텐츠를 제공한다고 20일 밝혔다. 모아진은 패션, 시사, 경영, 스포츠 등 2400여종의 잡지를 모바일과 PC로 제공하는 서비스다. 네이버는 양질의 콘텐츠를 바탕으로 AI 검색과 지식백과 서...",https://www.etnews.com/20260820000240,ETNews,2026-08-20 15:59:08,False
9bbbc10cdc01dde66ed0a10154220dc1,"비젠트로, 'M.AX 전문기업' 공식 선정… “기업 활동 AI 대전환(AX) 이끈다”",2026-08-20,"비즈니스 정보기술(IT) 솔루션 전문기업 비젠트로(대표 김홍근)는 한국산업기술기획평가원(KEIT)으로부터 'M.AX 전문기업'으로 공식 인정을 받았다고 20일 밝혔다. 이번에 발급된 'M.AX 전문기업 확인서'에 따르면, 비젠트로는 '인공지능(AI) 솔루션 기업' 유형으로 전문기업 인증을 획득했다. 'M.AX(Manufacturing AI Transformation)'는 제조업의 AI 대전환(AX)을 의미하는 국가적 차원의 핵심 정책이다. AI 기술을 단순 제조 공정에만 적용하는 것을 넘어 생산계획, 공급망 관리, 재고 운영 등 실질적인 의사결정이 이루어지는 기업 활동 전 영역으로 확대해 혁신을 이끄는 것을 목표로 한다. 제조 공정부터 전·후방 연계 영역까지 AI 활용을 확대하기 위해서는 핵심 자산인 데이터의 유기적인 연계와 활용이 필수적이다. 비젠트로는 차세대 전사자원관리(ERP) 솔루션인 '유니이알피(UNIERP)'를 통해 영업·구매·원가 등 전사 경영 데이터를 AI 업무 플랫폼으로 통합 관리하는 한편, 제조실행시스템인 'UNIMES'를 통해 설비·품질·공정 레시피 등 현장 데이터를 실시간으로 수집·분석하고 있다. 이렇게 축적된 데이터는 AI 에이전트 시스템인 'ZeniAI'와 유기적으로 연동된다. 비젠트로는 이를 바탕으로 현장에 갇혀 있던 제조 데이터를 경영 활동 전체로 확장하며, 전사적 의사결정까지 자동화·지능화하는 고도화된 AI 생태계를 구축하고 있다. 이미지 제공=비젠트로 회사 측은, 특히 지난달 창립 15주년을 맞이해 'AI 기술 중심의 솔루션 혁신'이라는 중장기 청사진을 발표한 비젠트로에 이번 인증은 더욱 뜻깊다고 평가했다. 이어 비젠트로의 이번 선정은 정부가 추진하는 '대한민국 제조 AX 최강국 도약' 정책 부합성은 물론, 최고 수준의 AI 솔루션 역량을 국가기관으로부터 정식 입증받은 결과라고 했다. 김이혁 비젠트로 전략기획팀 상무는 “이번 M.AX 전문기업 선정은 비젠트로가 지난 15년간 축적해 온 산업별 노하우와 AI 기술력을 공인받은 성과“라며, ”앞으로도 자사의 산업 AI 솔루션을 통해 고객사가 제조현장을 넘어 경영 기획과 마케팅 등 전사적인 의사결정 과정에서 혁신을 이룰 수 있도록 적극 지원하겠다“라고 밝혔다. 한편, 비젠트로는 이번 M.AX 전문기업 선정을 발판 삼아 스마트팩토리 최적화 및 AI 에이전트 플랫폼 고도화에 역량을 집중해 글로벌 수준의 IT 솔루션 전문기업으로 확고히 자리매김할 계획이다. 이경민 기자","비즈니스 정보기술(IT) 솔루션 전문기업 비젠트로(대표 김홍근)는 한국산업기술기획평가원(KEIT)으로부터 'M.AX 전문기업'으로 공식 인정을 받았다고 20일 밝혔다. 이번에 발급된 'M.AX 전문기업 확인서'에 따르면, 비젠트로는 '인공지능(AI) 솔루션 기업' 유형...",https://www.etnews.com/20260820000235,ETNews,2026-08-20 15:59:10,False
357bc60e4040343987fa40b2ee5a17af,"[포토] AMD, KAIST에 AI컴퓨터 'AI Halo' 기증",2026-08-20,"개방형 AI컴퓨팅 인프라 생태계 구축을 위한 AI반도체 업계 간담회가 20일 서울 종로구 HJ비즈니스센터에서 열렸다. AMD가 KAIST에 AI컴퓨터를 기증한 가운데 배경훈 부총리 겸 과학기술정보통신부 장관(왼쪽부터)과 박성대 KAIST 발전재단 사무국장, 문경선 AMD 코리아 상무가 기념촬영을 하고 있다. 이번 기증은 지난 7월 과기정통부와 AMD간 업무협약 체결 당시 리사 수 AMD 회장이 기증의사를 밝힌 것으로, 우수한 인재들이 활용할 수 있도록 하자는 배 부총리의 제안을 AMD측이 수용한 것이다. 이동근기자","개방형 AI컴퓨팅 인프라 생태계 구축을 위한 AI반도체 업계 간담회가 20일 서울 종로구 HJ비즈니스센터에서 열렸다. AMD가 KAIST에 AI컴퓨터를 기증한 가운데 배경훈 부총리 겸 과학기술정보통신부 장관(왼쪽부터)과 박성대 KAIST 발전재단 사무국장, 문경선 AM...",https://www.etnews.com/20260820000165,ETNews,2026-08-20 15:59:11,False
